,Time,Survival
612,306.0,0.8411832763206156
613,306.5,0.8411832763206156
614,307.0,0.8411832763206156
615,307.5,0.8411832763206156
616,308.0,0.8411832763206156
617,308.5,0.8411832763206156
618,309.0,0.8411832763206156
619,309.5,0.8411832763206156
620,310.0,0.8411832763206156
621,310.5,0.8411832763206156
622,311.0,0.8411832763206156
623,311.5,0.8411832763206156
624,312.0,0.8411832763206156
625,312.5,0.8411832763206156
626,313.0,0.8402547109433688
627,313.5,0.8402547109433688
628,314.0,0.8393138529718498
629,314.5,0.8393138529718498
630,315.0,0.8393138529718498
631,315.5,0.8393138529718498
632,316.0,0.8393138529718498
633,316.5,0.8393138529718498
634,317.0,0.8393138529718498
635,317.5,0.8393138529718498
636,318.0,0.8393138529718498
637,318.5,0.8393138529718498
638,319.0,0.8393138529718498
639,319.5,0.8393138529718498
640,320.0,0.8383174744652989
641,320.5,0.8383174744652989
642,321.0,0.8383174744652989
643,321.5,0.8383174744652989
644,322.0,0.8383174744652989
645,322.5,0.8383174744652989
646,323.0,0.8383174744652989
647,323.5,0.8383174744652989
648,324.0,0.8372942352885043
649,324.5,0.8372942352885043
650,325.0,0.8372942352885043
651,325.5,0.8372942352885043
652,326.0,0.8372942352885043
653,326.5,0.8362446557574492
654,327.0,0.8362446557574492
655,327.5,0.8362446557574492
656,328.0,0.8362446557574492
657,328.5,0.8362446557574492
658,329.0,0.8362446557574492
659,329.5,0.8362446557574492
660,330.0,0.8362446557574492
661,330.5,0.8362446557574492
662,331.0,0.8362446557574492
663,331.5,0.8362446557574492
664,332.0,0.8362446557574492
665,332.5,0.8362446557574492
666,333.0,0.8362446557574492
667,333.5,0.8362446557574492
668,334.0,0.8362446557574492
669,334.5,0.8362446557574492
670,335.0,0.8362446557574492
671,335.5,0.8362446557574492
672,336.0,0.8362446557574492
673,336.5,0.8362446557574492
674,337.0,0.8362446557574492
675,337.5,0.8362446557574492
676,338.0,0.8362446557574492
677,338.5,0.8362446557574492
678,339.0,0.835001462509677
679,339.5,0.835001462509677
680,340.0,0.8345660729931069
681,340.5,0.8337508485371168
682,341.0,0.8325006366378158
683,341.5,0.8325006366378158
684,342.0,0.8325006366378158
685,342.5,0.8325006366378158
686,343.0,0.8325006366378158
687,343.5,0.8325006366378158
688,344.0,0.8325006366378158
689,344.5,0.8325006366378158
690,345.0,0.8325006366378158
691,345.5,0.8325006366378158
692,346.0,0.8325006366378158
693,346.5,0.8325006366378158
694,347.0,0.8325006366378158
695,347.5,0.8325006366378158
696,348.0,0.8325006366378158
697,348.5,0.8325006366378158
698,349.0,0.8325006366378158
699,349.5,0.8325006366378158
700,350.0,0.8325006366378158
701,350.5,0.8325006366378158
702,351.0,0.8325006366378158
703,351.5,0.8325006366378158
704,352.0,0.8325006366378158
705,352.5,0.8325006366378158
706,353.0,0.8325006366378158
707,353.5,0.8325006366378158
708,354.0,0.8325006366378158
709,354.5,0.8325006366378158
710,355.0,0.8325006366378158
711,355.5,0.8325006366378158
712,356.0,0.8325006366378158
713,356.5,0.8325006366378158
714,357.0,0.8325006366378158
